Step	Tr_loss	test_loss	f-1	precision	recall
500	0.02406580187380314	0.02614606003945982	0.7659894657637322	0.8205265986029017	0.7182502351834431
1000	0.015271619893610477	0.021962601862008303	0.7986489997401922	0.8920487521764364	0.7229539040451552
1500	0.0124024897813797	0.02155495699967297	0.8091637010676157	0.7675105485232068	0.8555973659454374
2000	0.011993279680609703	0.018067874775176317	0.8466198206929975	0.8730634682658671	0.8217309501411101
2500	0.040661200881004333	0.018866043183690225	0.8449246004951609	0.8100992662926197	0.8828786453433678
3000	0.0035827758256345987	0.017701615684364045	0.859496352082843	0.8601036269430051	0.8588899341486359
3500	0.018231971189379692	0.018421628774786498	0.8448632498276258	0.826067415730337	0.8645343367826905
4000	0.009589260444045067	0.018347631792314877	0.8581783039381494	0.8822652757078987	0.8353715898400753
4500	0.0034350042697042227	0.017401818192603304	0.8715531463587085	0.8734057628719887	0.8697083725305739
5000	0.013512756675481796	0.016886575554143374	0.8595545134818289	0.8569424964936886	0.8621825023518345
5500	0.011065949685871601	0.018502519669299815	0.8609587407584068	0.8732462506047411	0.8490122295390404
6000	0.0058318800292909145	0.01763728810605449	0.8592592592592593	0.8732394366197183	0.845719661335842
6500	0.00341442390345037	0.01712751836502846	0.8607888631090487	0.8493589743589743	0.8725305738476011
7000	0.0021991776302456856	0.020437153862972915	0.8706225680933851	0.9013091641490433	0.8419567262464722
7500	0.0020491299219429493	0.017628591894631236	0.8667774875326526	0.8752997601918465	0.8584195672624647
8000	0.0012306092539802194	0.019032988113574158	0.8684828558008454	0.8672607879924953	0.8697083725305739
8500	0.000658080680295825	0.02258333999132344	0.8689173457508732	0.8603042876901799	0.8777046095954845
9000	0.001321649644523859	0.021535314467053493	0.8561438561438561	0.9126730564430245	0.80620884289746
9500	0.0002017778460867703	0.023300120318439643	0.8666513656185447	0.8462572837292693	0.8880526810912511
10000	0.00034343215520493686	0.021692180435474908	0.8713974327924437	0.8981527708437343	0.8461900282220132
10500	0.00040669922600500286	0.0230094675158321	0.8686339838172299	0.8790944123314065	0.8584195672624647
11000	0.0067613450810313225	0.02215489394254458	0.8614143331751305	0.8692528735632183	0.8537158984007526
11500	0.0009542366024106741	0.022422173657310262	0.858036573628489	0.8783251231527094	0.8386641580432738
12000	0.0034349376801401377	0.023064439991672694	0.8713105076741441	0.8748221906116643	0.867826904985889
12500	0.00228505814447999	0.0220870573637666	0.8683325324363288	0.887524557956778	0.8499529633113829
13000	0.0012963447952643037	0.025940075365852723	0.8732261116367076	0.8782112274024738	0.8682972718720602
13500	0.00010092496813740581	0.025868066547202393	0.8724988366682177	0.8632596685082873	0.8819379115710254
14000	0.0003532246337272227	0.024630362217144017	0.8724513987671881	0.8795411089866156	0.8654750705550329
14500	0.001401508692651987	0.025401740912085687	0.8701176470588234	0.870527306967985	0.8697083725305739
15000	0.00039174684206955135	0.023718603604643698	0.8665422305179655	0.8597222222222223	0.8734713076199435
15500	0.0009205601527355611	0.02615975491574664	0.8696699590460131	0.891358024691358	0.8490122295390404
16000	0.0006242528324946761	0.023066985417603398	0.8649928943628612	0.8711832061068703	0.8588899341486359
16500	0.001117875799536705	0.02580246073193848	0.8651162790697675	0.8555657773689053	0.8748824082784572
17000	0.004329660441726446	0.027455057174911802	0.8666347992351816	0.8809523809523809	0.8527751646284102
17500	0.01727224700152874	0.022952916664661656	0.8702397743300423	0.8698308270676691	0.8706491063029163
18000	0.00010487589315744117	0.026657014567090173	0.8715137067938022	0.8835186080231996	0.8598306679209784
18500	0.0001744620531098917	0.02981287423311405	0.8676083313382811	0.8834714773281326	0.852304797742239
19000	0.003537546843290329	0.027978331655670534	0.8711364717070851	0.8807692307692307	0.8617121354656632
