Step	Tr_loss	test_loss	f-1	precision	recall
500	0.2676607370376587	0.3613280968766817	0.7219317724816842	0.7387896789893712	0.7058260393873085
1000	0.32823842763900757	0.29875201679451363	0.7704860868958785	0.7861107158104454	0.7554704595185996
1500	0.35602179169654846	0.26554589834011777	0.796234331385773	0.8076747212549682	0.7851135120350109
2000	0.23593133687973022	0.2455579464284467	0.8116718207418414	0.8203596996682382	0.8031660284463895
2500	0.24972298741340637	0.23413785935287745	0.8177179645229778	0.8190080943888051	0.8164318927789934
3000	0.1559763103723526	0.22595797772978393	0.8246364120263053	0.8282915387534062	0.8210134026258206
3500	0.32275208830833435	0.21609353767314426	0.8292431251827266	0.8342503200802796	0.8242956783369803
4000	0.2129669338464737	0.21306332169284284	0.8350156868094394	0.8328571428571429	0.8371854485776805
4500	0.2017115205526352	0.20543500382295796	0.8382471763310355	0.8429860654887452	0.8335612691466083
5000	0.19703459739685059	0.20130302578630582	0.8388703457101845	0.8487489063867016	0.8292190919037199
5500	0.32813289761543274	0.20077315623491582	0.8434840448211757	0.8415177811808746	0.8454595185995624
6000	0.1766280233860016	0.198026126749079	0.8443506315211423	0.847608875413451	0.8411173413566739
6500	0.11277390271425247	0.19704697165690677	0.845633028457009	0.8394367146177947	0.8519214989059081
7000	0.30897703766822815	0.19181973581582729	0.8503498890595665	0.8489877990593688	0.8517163566739606
7500	0.16486331820487976	0.18786457768628295	0.851920886403645	0.8601449780441904	0.8438525711159738
8000	0.12726067006587982	0.19032047206247357	0.8528398430837455	0.8508951058471173	0.8547934901531729
8500	0.07849109172821045	0.19161364478124698	0.8537395645064119	0.8596734495788123	0.8478870350109409
9000	0.10289844870567322	0.18909153027433745	0.8561465882674689	0.8560295324036095	0.8562636761487965
9500	0.12433385848999023	0.18778183048879596	0.8566288592673816	0.8585411085926231	0.8547251094091903
10000	0.07342787086963654	0.18685053897575593	0.8560953253895509	0.8500640463830648	0.8622128008752735
10500	0.17829397320747375	0.1867400307050893	0.8584281193876678	0.8588835267138994	0.8579731947483589
11000	0.12829552590847015	0.18519920068727413	0.858890030832477	0.860600027461211	0.8571868161925602
11500	0.10609898716211319	0.18597740501585142	0.8577131062247317	0.8558880604636911	0.8595459518599562
12000	0.08164282143115997	0.18524924445320184	0.8619847276081795	0.8613814059885964	0.8625888949671773
12500	0.12151055037975311	0.18306961802529617	0.8619354396545816	0.8638892705041902	0.8599904266958425
13000	0.11668678373098373	0.19148230279835177	0.8620913027172615	0.8596586659413884	0.8645377461706784
13500	0.12153184413909912	0.18980201638080704	0.8629172788464824	0.8623574404152154	0.8634778446389497
14000	0.13817662000656128	0.18918956427926747	0.8657435074359281	0.8646952488147618	0.8667943107221007
14500	0.09102874994277954	0.18603416605734488	0.8636628804776775	0.8668457670317559	0.8605032822757112
15000	0.09674639999866486	0.1847520458026671	0.8628527841342486	0.8556156923387233	0.8702133479212254
15500	0.08838970959186554	0.18888429206022075	0.8652827682509409	0.8619508057675996	0.868640590809628
16000	0.11144521832466125	0.1911508327638599	0.8655583235887268	0.8581269531906314	0.8731195295404814
16500	0.12642519176006317	0.19328529985857681	0.8655856224529814	0.8633626994115446	0.867820021881838
17000	0.10062982887029648	0.19634957863411434	0.8659976487826487	0.863100696213279	0.8689141137855579
17500	0.15058137476444244	0.192743138947957	0.865218511204602	0.8691137406423569	0.8613580415754923
18000	0.10828793048858643	0.19373531849451467	0.8671003876167547	0.8661095002558418	0.868093544857768
18500	0.07509367167949677	0.19666365208760114	0.86820197884681	0.8663693313359663	0.8700423960612691
19000	0.07299460470676422	0.19611324453857584	0.8671620834902913	0.8685600603690745	0.8657685995623632
19500	0.056831855326890945	0.19898202406688476	0.865982199292755	0.8653760797569053	0.8665891684901532
20000	0.1028507798910141	0.1981973222024004	0.8665952635963347	0.8618334291414466	0.8714100109409191
20500	0.08579651266336441	0.20316301475108509	0.8676329823601805	0.8675143560295324	0.8677516411378556
21000	0.07211945205926895	0.2057091087942392	0.8672892100061346	0.8645196358200843	0.8700765864332604
21500	0.050317298620939255	0.20253945026599185	0.8682360550817886	0.8645130673536491	0.8719912472647703
22000	0.05209231749176979	0.2035550792032564	0.8677934943573508	0.8640724043252771	0.871546772428884
22500	0.08220379799604416	0.20147943370778795	0.869021943788299	0.8701240830876809	0.8679225929978118
23000	0.03346420079469681	0.21072371639836002	0.8678943427054259	0.8640707604717365	0.8717519146608315
23500	0.05660667270421982	0.20850209744883255	0.8675225255741481	0.8595449053564237	0.8756496170678337
24000	0.05730028823018074	0.20762573791221833	0.8683707596751075	0.8667734023708952	0.8699740153172867
24500	0.04483618587255478	0.20687007904052734	0.8694331638398799	0.8678043463451188	0.8710681072210066
25000	0.10522741079330444	0.20854531879156407	0.8689558514365803	0.8687925082880481	0.8691192560175055
25500	0.08178010582923889	0.21337873771996566	0.8677677507236506	0.8643239943016078	0.8712390590809628
26000	0.04220009967684746	0.21973730749647383	0.8680356899604958	0.8646200814111262	0.8714783916849015
26500	0.06892133504152298	0.21826722420437236	0.8701232208075912	0.8686703468956587	0.8715809628008753
27000	0.06685619801282883	0.2168139764960383	0.8694823537419596	0.8655057930754116	0.8734956236323851
27500	0.04873381182551384	0.2152979745411537	0.8679676962215507	0.8668872139422257	0.869050875273523
28000	0.06724867224693298	0.22198411969231888	0.8692386480027313	0.8679939997272603	0.8704868708971554
28500	0.05479291453957558	0.22401307796088743	0.8690663206065159	0.868058398144358	0.8700765864332604
29000	0.044026125222444534	0.22733704158118073	0.8686428413328112	0.8651517720875022	0.8721621991247265
29500	0.0842936560511589	0.2258466278583231	0.868325211592716	0.8684885590176831	0.8681619256017505
30000	0.022547539323568344	0.22638914744618913	0.869507346291019	0.8679521684325282	0.8710681072210066
30500	0.04947545379400253	0.22943114919561736	0.8686817027225149	0.8662745231376016	0.8711022975929978
31000	0.034726981073617935	0.23393301980596193	0.8692373315133937	0.867549894421361	0.8709313457330415
31500	0.056815214455127716	0.23124514897944223	0.869485356644784	0.8650423011844331	0.8739742888402626
32000	0.037558414041996	0.23142048296794085	0.8698580954009232	0.8699473360235278	0.8697688730853391
32500	0.027329999953508377	0.2354736483432877	0.8695134196776554	0.8656681012572436	0.8733930525164114
33000	0.03694019466638565	0.23995819939693935	0.870240976175057	0.8675501189262658	0.8729485776805251
33500	0.016928810626268387	0.24178484732836064	0.8693794541383966	0.8691269434478045	0.8696321115973742
34000	0.045174211263656616	0.24405558638169733	0.8685778488985735	0.8649555841866142	0.872230579868709
34500	0.02920486591756344	0.24111873520092225	0.8708906564708292	0.8695548435476175	0.872230579868709
35000	0.06495837867259979	0.24256308817527664	0.869550460739559	0.8632366319619933	0.875957330415755
