Step	Tr_loss	test_loss	f-1	precision	recall
700	0.8804600238800049	1.2982033671627582	0.8619369552822351	0.8723825226710635	0.8517385705086928
1400	0.22297875583171844	1.3419600286534135	0.8758876694641705	0.8781553398058253	0.8736316806181584
2100	0.2121763378381729	1.38772042851213	0.8778295071440039	0.8754402817803394	0.8802318094011591
2800	0.17906734347343445	1.4526953775907907	0.8755685510071476	0.8836065573770492	0.8676754668383774
3500	0.10641301423311234	1.4064484491524563	0.8806174129753195	0.8795567689095872	0.881680618158403
4200	0.056967172771692276	1.6448735435244064	0.8777156023699804	0.8978114478114478	0.8584996780424984
4900	0.018172111362218857	1.6392785707409954	0.882074335714859	0.8797437950360288	0.8844172569220863
5600	0.0828183963894844	1.7721102185232538	0.8836234687298518	0.8847643641058748	0.8824855119124275
6300	0.04049297794699669	1.648092569179938	0.8886001948684639	0.8964613368283093	0.8808757244043787
7000	0.04607883095741272	1.4720288981014573	0.8826419653644785	0.8832822827664033	0.8820025756600128
7700	0.042763471603393555	1.3735378888291372	0.8851821862348178	0.8905180840664711	0.8799098518995493
8400	0.05238819122314453	1.1679074327710648	0.8870292887029289	0.9044671239752384	0.8702511268512556
9100	0.05318260192871094	1.112885144814639	0.8804669385144319	0.8746624305003972	0.886349001931745
9800	0.10932350158691406	1.100388185658925	0.8829667683416279	0.8805635606788345	0.8853831294269157
10500	0.07614707946777344	1.0281792010220003	0.8882395909422938	0.8957276149942708	0.8808757244043787
11200	0.15631866455078125	1.1453670447980855	0.8821183601850375	0.8741700916851091	0.8902124919510624
11900	0.17118453979492188	1.1546529422343617	0.8835633018639555	0.8857790001617861	0.8813586606567934
12600	0.24484634399414062	1.1178802495271387	0.8829958212793314	0.881578947368421	0.8844172569220863
13300	0.1117095947265625	1.2823873170664613	0.8849228781393847	0.8878625830497489	0.8820025756600128
14000	0.234039306640625	1.2318643919179137	0.8810642874213336	0.8721021920832677	0.8902124919510624
14700	0.1391143798828125	1.30746747952112	0.8822200709906423	0.8842173350582148	0.8802318094011591
15400	0.13486480712890625	1.305482289320986	0.8825917505683663	0.890399737876802	0.8749195106245976
16100	0.216156005859375	1.2418043970222203	0.8848903526387661	0.8831168831168831	0.8866709594333548
16800	0.166168212890625	1.3155984366443796	0.8848319124979894	0.8841208614593379	0.8855441081777206
17500	0.24896240234375	1.3107993115841503	0.8846838104480027	0.888852778680533	0.8805537669027689
18200	0.1399688720703125	1.37277617127123	0.882314799805479	0.8885079986940908	0.8762073406310367
18900	0.2125396728515625	1.3175928248486048	0.8839645447219984	0.8849628912552436	0.8829684481648422
19600	0.2607421875	1.4263411399344323	0.8802970376947292	0.8827909988667638	0.8778171281390856
20300	0.1547088623046875	1.4270825025061487	0.8811524609843938	0.8761738023237307	0.8861880231809401
21000	0.12451171875	1.4903006545254882	0.882710545513496	0.8889795918367347	0.8765292981326465
21700	0.33721923828125	1.4211905464320116	0.883551673944687	0.887715307117322	0.8794269156471346
22400	0.23114013671875	1.4932115153527596	0.8819304333790654	0.8842854830878782	0.8795878943979395
23100	0.328033447265625	1.4146004688571876	0.8835561282009986	0.8839832420238479	0.8831294269156471
23800	0.281097412109375	1.5004647269215383	0.8819169960474309	0.9027309507754552	0.8620412105602061
24500	0.316650390625	1.5240695149126187	0.8803564196030782	0.8860264144790477	0.8747585318737927
25200	0.46160888671875	1.479248218972918	0.8839365595770639	0.8933092224231465	0.8747585318737927
25900	0.2615966796875	1.458248514524648	0.8848328218381522	0.8878444084278768	0.8818415969092079
26600	0.6566162109375	1.500699239297652	0.8830807046292504	0.8992157517103287	0.8675144880875725
27300	0.330810546875	1.474913347355077	0.8804856041341974	0.8976417461113899	0.8639729555698648
28000	0.204925537109375	1.469846827463365	0.8871778246069055	0.8934051583414953	0.8810367031551836
28700	0.356719970703125	1.464410658453552	0.8833414912710066	0.8954680780681442	0.8715389568576948
29400	0.290740966796875	1.5092207789421082	0.8838975519108023	0.8872668288726683	0.8805537669027689
30100	0.74383544921875	1.513275232533334	0.8839878658686563	0.9007518796992481	0.8678364455891823
30800	0.477081298828125	1.5099580145218003	0.8732067335599968	0.9004617752693689	0.8475531229877656
31500	0.6046142578125	1.549438304884333	0.8787110493170852	0.8931005818786367	0.8647778493238892
32200	0.58984375	1.529266271372916	0.8779242174629325	0.8989541160593792	0.8578557630392788
32900	0.636962890625	1.5364605112814567	0.8754704630993291	0.8901830282861897	0.8612363168061816
33600	0.6038818359375	1.595729602474562	0.8784041056203957	0.9040722439938661	0.8541532517707663
34300	0.61920166015625	1.5174419565100066	0.8771496749773718	0.8971553610503282	0.8580167417900837
35000	0.66864013671875	1.497071516345924	0.8747433264887065	0.8930068757336911	0.8572118480360592
35700	0.389892578125	1.5361572264785497	0.8739370923800875	0.8969666158278258	0.8520605280103026
