Step	Tr_loss	test_loss	f-1	precision	recall
500	0.20627540349960327	0.3010637130535824	0.7787566695619805	0.7842759211653814	0.7733145572962506
1000	0.2922828793525696	0.25118703594509983	0.8079755576355898	0.8106527748245801	0.8053159654990318
1500	0.31028997898101807	0.22727490122049626	0.8279170206740301	0.8325442312484426	0.8233409610983982
2000	0.22513240575790405	0.21372114457714725	0.8369776396199089	0.8398256123063835	0.8341489174441119
2500	0.21653537452220917	0.21097506058048193	0.8363787088528893	0.8208970403769875	0.8524555535997184
3000	0.10280237346887589	0.20071672427822168	0.8495165224716142	0.8469452026034012	0.8521035029044183
3500	0.1838754266500473	0.19517189516148098	0.8528969482529853	0.8572190611664295	0.848618201020947
4000	0.22689448297023773	0.19510575100569658	0.850217742075403	0.8381910235358512	0.862594613624362
4500	0.18158163130283356	0.18363142391325724	0.8553597390163469	0.8615923134621567	0.8492166872029572
5000	0.22175177931785583	0.18043491034440592	0.859767017145694	0.8660784453811531	0.8535469107551488
5500	0.2412845641374588	0.19147230768707438	0.8589427649161778	0.8470068795564226	0.8712198556592149
6000	0.14387841522693634	0.18426996364559925	0.8632602545968882	0.8670928787071568	0.8594613624361908
6500	0.08942454308271408	0.18828443962503488	0.860129175637197	0.8485492103730602	0.8720295722584052
7000	0.2215360403060913	0.1844809653473572	0.8643955276030747	0.8579504074908965	0.8709382151029749
7500	0.12927202880382538	0.18109520283383382	0.8645995197061732	0.8673256102313388	0.8618905122337617
8000	0.06440631300210953	0.1937511838238004	0.867342984958963	0.8678320938920805	0.8668544270374934
8500	0.055333949625492096	0.19631259521128427	0.8687349165821412	0.8631198526601105	0.874423516986446
9000	0.08379099518060684	0.18981799336386398	0.8686406648276824	0.8616008035188585	0.8757965146981165
9500	0.05850839987397194	0.19110980336095246	0.8697483415815521	0.8671309094726528	0.8723816229537054
10000	0.03997345268726349	0.19047618395006152	0.8682967782558505	0.8628037123292432	0.8738602358739659
10500	0.11041524261236191	0.20617174808408173	0.8715759141145257	0.8700014031149151	0.8731561344833656
11000	0.06848887354135513	0.2034639833678662	0.8698390359750197	0.8693037974683544	0.8703749339904946
11500	0.04096177592873573	0.19852528038998724	0.871731709891966	0.8713637482852017	0.8720999823974652
12000	0.05496007949113846	0.20544478171308275	0.8709400661845814	0.8663438762714226	0.8755852842809364
12500	0.06051051244139671	0.20415050756763403	0.8734560298412922	0.8730873403918534	0.8738250308044359
13000	0.04895144701004028	0.22633058714195037	0.8725230364194823	0.8700035001750087	0.8750572082379863
13500	0.07997502386569977	0.22679988221383432	0.870166372793771	0.863069677240615	0.8773807428269671
14000	0.05189170688390732	0.2315985533133359	0.8700198682421834	0.8614917336830843	0.8787185354691075
14500	0.05609734728932381	0.22276798310414167	0.8722618754614817	0.8711591810935141	0.8733673649005457
15000	0.042635563760995865	0.22382168177987488	0.8706828987930403	0.8615745208879084	0.879985917972188
15500	0.03167784586548805	0.24694209934120448	0.8701282834453268	0.8628245067497404	0.8775567681746171
16000	0.03217008337378502	0.23975301859244494	0.8722419244946805	0.8657234013039257	0.8788593557472276
16500	0.06717701256275177	0.24033735461638006	0.8728130734947129	0.86667823672336	0.8790353810948777
17000	0.04968898743391037	0.24857853646849243	0.8709525388818099	0.8637307852098047	0.8782960746347475
17500	0.03680240735411644	0.2393950966882034	0.8734043303476973	0.8748542969163929	0.8719591621193452
18000	0.014559753239154816	0.2571699014851745	0.8744949228769193	0.8727776414068801	0.8762189755324766
18500	0.03863279148936272	0.2660474997590965	0.8727806514749055	0.866511676324647	0.8791409963034676
19000	0.01912456564605236	0.2594407016122845	0.8728221471221698	0.8682761984392419	0.8774159478964971
19500	0.020940108224749565	0.25649297615172156	0.8732235625605353	0.8736081747709654	0.8728392888575955
20000	0.045572541654109955	0.2630252158138114	0.8729106326551977	0.8653014632121485	0.8806548142932582
20500	0.016246575862169266	0.28795253307047025	0.8748530211824995	0.8722354423292273	0.8774863580355571
21000	0.023424513638019562	0.27945041089830264	0.8735567741822451	0.8694893973214286	0.8776623833832072
21500	0.026135284453630447	0.27660426140671046	0.874058240179416	0.870033834455335	0.8781200492870973
22000	0.020162491127848625	0.2803649451111404	0.872589831571247	0.8635204081632653	0.8818517866572787
22500	0.022790903225541115	0.27858728967921836	0.8710367564534232	0.8677801460568154	0.8743179017778561
23000	0.01555953174829483	0.3055471511374057	0.8712891986062717	0.8624245559579238	0.8803379686674881
23500	0.02921934612095356	0.3019460370423089	0.871587426670169	0.8671080139372822	0.8761133603238866
24000	0.021792003884911537	0.31287069681664587	0.8714028459447053	0.8739951127952686	0.8688259109311741
24500	0.03446366265416145	0.312572814838987	0.8711524947294448	0.8694722076100299	0.8728392888575955
25000	0.009246825240552425	0.3089340772007553	0.8744967740801293	0.8733759393215815	0.8756204893504664
25500	0.027966395020484924	0.3208289087658197	0.8734317537963436	0.873109125448533	0.8737546206653758
26000	0.025870228186249733	0.3156793751347233	0.8745201620003523	0.874828254359697	0.874212286569266
26500	0.015491501428186893	0.3200425213911164	0.8747586110038271	0.872430577441608	0.877099102270727
27000	0.021029025316238403	0.33285358065450693	0.8738285834398921	0.8695788592943802	0.8781200492870973
27500	0.023785652592778206	0.32487541961837824	0.8718487394957983	0.8671426083928261	0.8766062312973069
28000	0.024094434455037117	0.3340954667245838	0.8737607169318702	0.875676249071815	0.8718535469107551
28500	0.013147582300007343	0.3435820981230534	0.8750021849708961	0.8689418136369949	0.8811476852666784
29000	0.009471329860389233	0.3402875682837527	0.8743047052649991	0.8688336520076482	0.8798450976940679
29500	0.024640310555696487	0.3470610094742036	0.8732571548380333	0.8668354781643484	0.8797746875550079
30000	0.003155498532578349	0.34455390421437543	0.8754550546065527	0.8704883227176221	0.8804787889456082
30500	0.007572151720523834	0.34514803072096595	0.8747006620650795	0.8749779828794871	0.874423516986446
31000	0.0017083436250686646	0.37156444787979126	0.8743672825991767	0.8700243987452074	0.8787537405386375
31500	0.014033293351531029	0.3648950782879977	0.8755548537642331	0.8726916620033576	0.8784368949128675
32000	0.005551439244300127	0.3551598132496149	0.8753967836411147	0.8721694157114901	0.8786481253300475
32500	0.0022381169255822897	0.3539331397959884	0.8740402354388124	0.8724307260610312	0.8756556944199965
33000	0.03688487410545349	0.3550943516089883	0.8758344459279038	0.8740839440373085	0.8775919732441472
