Step	Tr_loss	test_loss	f-1	precision	recall
500	0.2714924216270447	0.37391818870960825	0.7669694355643509	0.7589462056037224	0.7751641137855579
1000	0.29826945066452026	0.2972077870033157	0.8079539331896551	0.7959461252653928	0.8203295951859956
1500	0.26878538727760315	0.2629191594224581	0.8227948497274674	0.8123354769917697	0.8335270787746171
2000	0.2301597148180008	0.23958036135619795	0.8329189710284641	0.8241239666655511	0.8419037199124726
2500	0.2204824537038803	0.23251976261676197	0.837490804520832	0.8194608035597435	0.856332056892779
3000	0.1690748780965805	0.22198940246877535	0.8464845001095697	0.8348462177888611	0.8584518599562363
3500	0.234199658036232	0.21471819281578064	0.849914323152908	0.8354580883810027	0.8648796498905909
4000	0.22836539149284363	0.21313248742634142	0.8490963151037317	0.8300999412110524	0.8689824945295405
4500	0.17044207453727722	0.2059077410630777	0.8501142035360798	0.841444217436447	0.858964715536105
5000	0.1986820548772812	0.19368448349791514	0.858983292825943	0.8540335935651763	0.8639907002188184
5500	0.3042670786380768	0.20317565261478154	0.8587341772151899	0.8479434704353043	0.8698030634573304
6000	0.14555372297763824	0.20370303975864196	0.8608413138512307	0.8565722216580346	0.8651531728665208
6500	0.10806053876876831	0.20604493500481189	0.8555275548776444	0.8304686494141882	0.8821457877461707
7000	0.26207736134529114	0.20295043016823244	0.8602649451953468	0.8462098161132425	0.8747948577680525
7500	0.1338447630405426	0.19167793657578214	0.8632787943660057	0.8580161437400791	0.8686064004376368
8000	0.07033203542232513	0.20890857489176198	0.8625917867827032	0.8576933477555435	0.8675464989059081
8500	0.05250583589076996	0.20671104062610948	0.8660910437848055	0.86281429201588	0.8693927789934355
9000	0.0648234635591507	0.2096028510533588	0.8646032224567044	0.8474292468317026	0.8824876914660832
9500	0.06486991047859192	0.208242772120825	0.8643782033989749	0.8526476849387973	0.8764359956236324
10000	0.045518580824136734	0.20956307355786713	0.861085401766933	0.8478311296682904	0.8747606673960613
10500	0.08082819730043411	0.21329510946508864	0.8659335437667584	0.8596603544713256	0.8722989606126915
11000	0.09032723307609558	0.22032757775044778	0.8679623867095171	0.8633672744494435	0.8726066739606126
11500	0.05953769385814667	0.2136382326273851	0.8654228004108183	0.8665501165501166	0.8642984135667396
12000	0.026447970420122147	0.21405354750828004	0.8686161031576811	0.8599142263619916	0.877495897155361
12500	0.05683772265911102	0.21597998494833287	0.8690627920808904	0.8639389127276413	0.8742478118161926
13000	0.054918985813856125	0.239935448471929	0.8693405846363019	0.8642876453095432	0.87445295404814
13500	0.05619548633694649	0.23225219925524485	0.8690910330254593	0.8663450431473806	0.8718544857768052
14000	0.059696264564991	0.23220768990650983	0.8678262046561993	0.8589898177920686	0.8768462800875274
14500	0.04063264653086662	0.23019526206271748	0.8698993471164309	0.8651920995670995	0.8746580962800875
15000	0.040897440165281296	0.23033201841401382	0.8687341197058676	0.8553063185447798	0.8825902625820569
15500	0.025454986840486526	0.2433871843025718	0.8716895287247045	0.8656932829781494	0.877769420131291
16000	0.034025613218545914	0.24506357920841432	0.8721602045164039	0.8695075950657559	0.8748290481400438
16500	0.036024659872055054	0.2440076898521101	0.8712583943576419	0.8600839496302218	0.8827270240700219
17000	0.025936344638466835	0.24944658451516863	0.8687334644868056	0.8618925831202046	0.875683807439825
17500	0.06774318963289261	0.2467878135577054	0.8689048625792811	0.8597583425377381	0.8782480853391685
18000	0.020724335685372353	0.25720302571713083	0.8684406779661017	0.861084969077709	0.8759231400437637
18500	0.04674715921282768	0.2509332295034973	0.8726060482362146	0.8682055100521221	0.8770514223194749
19000	0.03611207380890846	0.2676579221873216	0.869541540451312	0.8656230941248221	0.8734956236323851
19500	0.027527913451194763	0.25520252174055075	0.8714884053529472	0.867971240588754	0.8750341903719913
20000	0.02340017445385456	0.2598793391190784	0.8707851921716577	0.8580959968133838	0.8838553063457331
20500	0.02098250575363636	0.275576704614599	0.8723371751565868	0.8662059666273386	0.8785557986870897
21000	0.0163981132209301	0.28015753542873223	0.8698041210887815	0.8629404044822828	0.8767778993435449
21500	0.01640545390546322	0.2673811595624601	0.8720141752138209	0.8690823881002513	0.8749658096280087
22000	0.020697912201285362	0.261084462765237	0.8707210796697241	0.863619547304342	0.8779403719912473
22500	0.08547589182853699	0.2768676593689851	0.8701212789415655	0.8633991988420238	0.8769488512035011
23000	0.010849196463823318	0.28477361672361134	0.8726589859412273	0.8637018184253709	0.8818038840262582
23500	0.01826174184679985	0.28463586451302114	0.8722968281654842	0.8641747475086401	0.8805730306345733
24000	0.011394651606678963	0.26917531393783195	0.8729481007705786	0.8686482277666814	0.8772907549234136
24500	0.029061267152428627	0.28305853525517694	0.8704285108188375	0.8641372106344981	0.8768120897155361
25000	0.03800715506076813	0.286166121422405	0.8708995246070819	0.8619604165968989	0.8800259846827133
