Step	Tr_loss	test_loss	f-1	precision	recall
500	0.17402780055999756	0.29025801029843346	0.788171620767957	0.7871636599256556	0.7891821663019694
1000	0.24861711263656616	0.24254480864800199	0.8169047578604067	0.811734125510583	0.8221416849015317
1500	0.26554274559020996	0.2250672614490482	0.8303272528523604	0.8295904436860069	0.8310653719912473
2000	0.21019190549850464	0.20970347670602127	0.8383814239371692	0.8373235113566605	0.8394420131291028
2500	0.168106347322464	0.2066126950609852	0.843328903319146	0.8301043219076006	0.8569816739606126
3000	0.13219809532165527	0.19737644724442927	0.8523372061604972	0.8420982381206621	0.862828227571116
3500	0.1763266921043396	0.19431638276912797	0.8526848420233201	0.8441845658948497	0.8613580415754923
4000	0.23039789497852325	0.1933154734507413	0.8529718106373686	0.8384635709095714	0.8679909737417943
4500	0.1513294279575348	0.18497224949615101	0.8558790631461206	0.8485449290946973	0.8633410831509847
5000	0.16964291036128998	0.17622724532241552	0.8622322899505765	0.8655595369349504	0.8589305251641138
5500	0.20936614274978638	0.18897056978353313	0.8655101281661087	0.8561584264400883	0.8750683807439825
6000	0.11753535270690918	0.18626653644400584	0.8652579114464207	0.8639307382916355	0.8665891684901532
6500	0.09438768774271011	0.18987620380562795	0.8606080855329101	0.8414347314778519	0.880675601750547
7000	0.21034105122089386	0.18027653828473159	0.8659322669758875	0.8637817241613934	0.868093544857768
7500	0.09542693197727203	0.18054876885783505	0.8654136230361167	0.8580406654343807	0.8729143873085339
8000	0.05897974595427513	0.19803602867563005	0.8673373848799005	0.8637057128326835	0.8709997264770241
8500	0.05815288797020912	0.2021853810464832	0.8651761288797324	0.8547547547547547	0.8758547592997812
9000	0.04337314888834953	0.19702218231600774	0.8690309403642624	0.8582097016169361	0.8801285557986871
9500	0.061794888228178024	0.19618523981369718	0.8710586158911178	0.8647482984028574	0.8774617067833698
10000	0.019732652232050896	0.19214036997774958	0.8716509313600408	0.8673866675694891	0.875957330415755
10500	0.0817638635635376	0.21379438441404156	0.8700865412298677	0.8620423504144434	0.8782822757111597
11000	0.029273848980665207	0.21681908801407881	0.8699454292783785	0.8624907587875529	0.8775300875273523
11500	0.03777347132563591	0.20839868360002275	0.8710012075035289	0.8665358194308145	0.8755128555798687
12000	0.032368823885917664	0.21309440005832994	0.8720371065106921	0.8698714023270055	0.8742136214442013
12500	0.07124490290880203	0.21109921075928378	0.8700108607113766	0.8636792452830189	0.8764359956236324
13000	0.055651307106018066	0.2362918236725767	0.8727130117482564	0.8704717847545835	0.8749658096280087
13500	0.04512903094291687	0.23808425098237856	0.8683049991583909	0.8551488628075061	0.8818722647702407
14000	0.0693255364894867	0.23686695350727566	0.8700659295729058	0.8670673321788733	0.8730853391684902
14500	0.022914886474609375	0.24201930534671728	0.8728070927580471	0.8755547909857216	0.8700765864332604
15000	0.04460139200091362	0.22468901121280563	0.8720027017899359	0.8614707059922594	0.8827954048140044
15500	0.02327948622405529	0.24499408480986742	0.8709961997828448	0.8644261853448276	0.8776668490153173
16000	0.017240697517991066	0.24487219541005686	0.8739759159271686	0.8707870888911516	0.8771881838074398
16500	0.0211271271109581	0.24940031242202704	0.8713750850918992	0.8674776362157767	0.8753077133479212
17000	0.02146923914551735	0.245806259798332	0.8721434671221178	0.8713398402839396	0.8729485776805251
17500	0.06476406753063202	0.24748135179700986	0.8747960293717705	0.869828285559762	0.8798208424507659
18000	0.023972226306796074	0.266722891742075	0.8716999082599979	0.8663132302289458	0.8771539934354485
18500	0.040894974023103714	0.27061194475267975	0.8730616353059588	0.8712335296721255	0.8748974288840262
19000	0.01636454649269581	0.2811056543403948	0.8743219575235083	0.8696931768208112	0.8790002735229759
19500	0.009216679260134697	0.27243479750525784	0.8755215101566242	0.8757011903133124	0.8753419037199125
20000	0.01867648959159851	0.27590396118835664	0.8714098884114341	0.8658071484019035	0.8770856126914661
20500	0.05295415595173836	0.2884141972786944	0.8749317312943746	0.8735005452562704	0.8763676148796499
21000	0.0378008708357811	0.27861022655393036	0.8744361547037132	0.8773101146023333	0.8715809628008753
21500	0.02983364835381508	0.28490766442157855	0.875591086919544	0.8712341750727778	0.879991794310722
22000	0.02330382727086544	0.27660212928140665	0.8751044633568128	0.8730644886847031	0.8771539934354485
22500	0.03571908921003342	0.29011411566129874	0.8743102599365016	0.8683686890829989	0.8803336980306345
23000	0.0027404706925153732	0.31175821306000295	0.8752387448840383	0.8730947196516059	0.8773933260393874
23500	0.012214398011565208	0.30598599998883796	0.8748445988521604	0.8715347290556819	0.878179704595186
24000	0.007802964188158512	0.3050843130954554	0.8763719408275955	0.8736917221693625	0.8790686542669585
24500	0.020770810544490814	0.30062724314105344	0.8737629654820609	0.869122522156823	0.878453227571116
25000	0.027806831523776054	0.30031177611418175	0.8762777340945608	0.876187871744035	0.8763676148796499
25500	0.02082129940390587	0.3069626078219481	0.874479476502082	0.869469699530199	0.8795473194748359
26000	0.0030508292838931084	0.31909022826544	0.8754075853784108	0.8788160705671559	0.8720254376367614
26500	0.0031830458901822567	0.32841849599925566	0.8738978117013895	0.8652434733067462	0.8827270240700219
27000	0.02586091309785843	0.32414701056312506	0.8732852352403212	0.8652258540841667	0.881496170678337
27500	0.022590627893805504	0.32570589092415825	0.874742767734145	0.8702581976921254	0.8792737964989059
28000	0.016392307355999947	0.3342702720366733	0.8765669382409471	0.8721611101709257	0.8810175054704595
28500	0.007343471981585026	0.33791483476967876	0.875567296619928	0.8674003489464501	0.8838894967177243
29000	0.01265131589025259	0.3314906297854974	0.874084171068325	0.8712044018748726	0.8769830415754923
29500	0.027487562969326973	0.3311867271090897	0.8737293033692586	0.8688552302386909	0.8786583698030634
30000	0.004667042288929224	0.3389209762845241	0.8739826370048832	0.8669268030139935	0.8811542669584245
30500	0.011336306110024452	0.33868607018195407	0.8740920510673206	0.8738680244677579	0.874316192560175
31000	0.004063264932483435	0.34061012154733633	0.8773658902567951	0.8751275596979387	0.8796157002188184
31500	0.003224970307201147	0.337234249417211	0.8752270836516749	0.8692792823176284	0.8812568380743983
32000	0.003929510712623596	0.3427445242102717	0.8746018838517314	0.8667897918065816	0.8825560722100656
32500	0.0073973191902041435	0.35325900391793585	0.8750149014799299	0.8717043873638493	0.8783506564551422
33000	0.015239264816045761	0.3457481166426565	0.8772863772863773	0.8756130790190736	0.8789660831509847
33500	0.004474985413253307	0.34855197768815804	0.876517599047781	0.8718625262160882	0.881222647702407
34000	0.0018859761767089367	0.3457368832658714	0.8760157723298475	0.8785159205006533	0.8735298140043763
